ID,Name,canonicalName,GBIF_ID,GBIF_NAME,rank,kingdom,phylum,class_,order,family,genus,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey
searsialeptodictya,Searsia leptodictya,Searsia leptodictya,7321777,"Searsia leptodictya (Diels) T.S.Yi, A.J.Mill. & J.Wen",SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Searsia,6,7707728,220,933,2398,3190590
securidacalongipedunculata,Securidaca longipedunculata,Securidaca longipedunculata,7344617,Securidaca longipedunculata Fresen.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Securidaca,6,7707728,220,1370,2417,3191472
securinegavirosa,Securinega virosa,Securinega virosa,9182593,Securinega virosa Schumach. & Thonn.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Securinega,6,7707728,220,1414,8807,3075270
seneciolongiflorus,Senecio longiflorus,,,,,,,,,,,,,,,,
sennaitalica,Senna italica,Senna italica,2957095,Senna italica Mill.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senna,6,7707728,220,1370,5386,2956904
sericoremaremotiflora,Sericorema remotiflora,Sericorema remotiflora,3674454,Sericorema remotiflora Lopr.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Sericorema,6,7707728,220,422,3064,7323503
serinusalario,Serinus alario,Serinus alario,5231512,"Serinus alario (Linnaeus, 1758)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Serinus,1,44,212,729,5242,8215044
serpentes,Serpentes,Serpentes,100479590,"Serpentes Linnaeus, 1758",SUBORDER,,,,Squamata,,,,,,100479582,,
sesamumtriphyllum,Sesamum triphyllum,Sesamum triphyllum,3585152,Sesamum triphyllum Welw. ex Asch.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Pedaliaceae,Sesamum,6,7707728,220,408,6650,3172619
sidachysantha,Sida chysantha,Sida ovata,5617892,Sida ovata Forssk.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sida,6,7707728,220,941,6685,3152100
sigmoceroslichtensteinii,Sigmoceros lichtensteinii,Alcelaphus lichtensteinii,5706335,"Alcelaphus lichtensteinii (Peters, 1849)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Alcelaphus,1,44,359,731,9614,2441202
simiiformes,Simiiformes,,,,,,,,,,,,,,,,
siphonaptera,Siphonaptera,Siphonaptera,1366,Siphonaptera,ORDER,Animalia,Arthropoda,Insecta,Siphonaptera,,,1,54,216,1366,,
sitophilus,Sitophilus,Sitophilus,1170172,"Sitophilus Schoenherr, 1838",GENUS,Animalia,Arthropoda,Insecta,Coleoptera,Dryophthoridae,Sitophilus,1,54,216,1470,8494,1170172
sitophilusgranarius,Sitophilus granarius,Sitophilus granarius,1170174,"Sitophilus granarius (C.Linnaeus, 1758)",SPECIES,Animalia,Arthropoda,Insecta,Coleoptera,Dryophthoridae,Sitophilus,1,54,216,1470,8494,1170172
solanumcapense,Solanum capense,Solanum capense,2930301,Solanum capense L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,6,7707728,220,1176,7717,2928997
solanumcatombelense,Solanum catombelense,Solanum catombelense,2931955,Solanum catombelense Peyr.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,6,7707728,220,1176,7717,2928997
solanumcoccineum,Solanum coccineum,Solanum violaceum violaceum,9509012,Solanum violaceum subsp. violaceum,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,6,7707728,220,1176,7717,2928997
solanumlycopersicum,Solanum lycopersicum,Solanum lycopersicum,2930137,Solanum lycopersicum L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,6,7707728,220,1176,7717,2928997
solanumsupinum,Solanum supinum,Solanum supinum,2931659,Solanum supinum Dunal,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,6,7707728,220,1176,7717,2928997
solanumtuberosum,Solanum tuberosum,Solanum tuberosum,2930262,Solanum tuberosum L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,6,7707728,220,1176,7717,2928997
solifugae,Solifugae,Solifugae,756,Solifugae,ORDER,Animalia,Arthropoda,Arachnida,Solifugae,,,1,54,367,756,,
solpugidae,Solpugidae,Solpugidae,5856,Solpugidae,FAMILY,Animalia,Arthropoda,Arachnida,Solifugae,Solpugidae,,1,54,367,756,5856,
spirostachysafricana,Spirostachys africana,Spirostachys africana,5378880,Spirostachys africana Sond.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Spirostachys,6,7707728,220,1414,4691,3063512
sporopipessquamifrons,Sporopipes squamifrons,Sporopipes squamifrons,2494083,"Sporopipes squamifrons (A.Smith, 1836)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Sporopipes,1,44,212,729,9336,2494082
stenopelmatidae,Stenopelmatidae,Stenopelmatidae,8221,Stenopelmatidae,FAMILY,Animalia,Arthropoda,Insecta,Orthoptera,Stenopelmatidae,,1,54,216,1458,8221,
stephanoaetuscoronatus,Stephanoaetus coronatus,Stephanoaetus coronatus,2480391,"Stephanoaetus coronatus (Linnaeus, 1766)",SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Stephanoaetus,1,44,212,7191147,2877,2480390
sternocera,Sternocera,Sternocera,4728228,"Sternocera Eschscholtz, 1829",GENUS,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Sternocera,1,54,216,1470,3789,4728228
sternoceraorissa,Sternocera orissa,Sternocera orissa,9325315,"Sternocera orissa Buquet, 1837",SPECIES,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Sternocera,1,54,216,1470,3789,4728228
stipagrostis,Stipagrostis,Stipagrostis,4124550,Stipagrostis Nees,GENUS,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipagrostis,6,7707728,196,1369,3073,4124550
stipagrostisamabilis,Stipagrostis amabilis,Stipagrostis amabilis,4130765,Stipagrostis amabilis (Schweick.) De Winter,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipagrostis,6,7707728,196,1369,3073,4124550
stipagrostisciliata,Stipagrostis ciliata,Stipagrostis ciliata,4130677,Stipagrostis ciliata (Desf.) De Winter,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipagrostis,6,7707728,196,1369,3073,4124550
stipagrostisobtusa,Stipagrostis obtusa,Stipagrostis obtusa,4130430,Stipagrostis obtusa Nees,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipagrostis,6,7707728,196,1369,3073,4124550
stipagrostisuniplumis,Stipagrostis uniplumis,Stipagrostis uniplumis,4130126,Stipagrostis uniplumis (Licht.) De Winter,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipagrostis,6,7707728,196,1369,3073,4124550
streptopelia,Streptopelia,Streptopelia,2495657,"Streptopelia Bonaparte, 1855",GENUS,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,1,44,212,1446,5233,2495657
streptopeliacapicola,Streptopelia capicola,Streptopelia capicola,2495667,"Streptopelia capicola (Sundevall, 1857)",SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,1,44,212,1446,5233,2495657
streptopeliasenegalensis,Streptopelia senegalensis,Streptopelia senegalensis,2495659,"Streptopelia senegalensis (Linnaeus, 1766)",SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,1,44,212,1446,5233,2495657
strophanthus,Strophanthus,Strophanthus,3169608,Strophanthus DC.,GENUS,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Strophanthus,6,7707728,220,412,6701,3169608
struthiocamelus,Struthio camelus,Struthio camelus,2495150,"Struthio camelus Linnaeus, 1758",SPECIES,Animalia,Chordata,Aves,Struthioniformes,Struthionidae,Struthio,1,44,212,725,9349,2495148
strychnoscocculoides,Strychnos cocculoides,Strychnos cocculoides,5645506,Strychnos cocculoides Baker,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Loganiaceae,Strychnos,6,7707728,220,412,2502,3169589
strychnosmadagascariensis,Strychnos madagascariensis,Strychnos madagascariensis,5645507,Strychnos madagascariensis Poir.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Loganiaceae,Strychnos,6,7707728,220,412,2502,3169589
strychnospotatorum,Strychnos potatorum,Strychnos potatorum,7725922,Strychnos potatorum L.f.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Loganiaceae,Strychnos,6,7707728,220,412,2502,3169589
strychnospungens,Strychnos pungens,Strychnos pungens,7556365,Strychnos pungens Solered.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Loganiaceae,Strychnos,6,7707728,220,412,2502,3169589
suricatasuricatta,Suricata suricatta,Suricata suricatta,2434126,"Suricata suricatta (Schreber, 1776)",SPECIES,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Suricata,1,44,359,732,9678,2434125
susscrofadomesticus,Sus scrofa domesticus,Sus scrofa,7705930,"Sus scrofa Linnaeus, 1758",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,1,44,359,731,5302,2441213
sylvicapragrimmia,Sylvicapra grimmia,Sylvicapra grimmia,2441187,"Sylvicapra grimmia (Linnaeus, 1758)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Sylvicapra,1,44,359,731,9614,2441186
sylviettarufescens,Sylvietta rufescens,Sylvietta rufescens,2493540,"Sylvietta rufescens (Vieillot, 1817)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Macrosphenidae,Sylvietta,1,44,212,729,6100868,2493534
synceruscaffer,Syncerus caffer,Syncerus caffer,2441034,"Syncerus caffer (Sparrman, 1779)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Syncerus,1,44,359,731,9614,2441033
tabanidae,Tabanidae,Tabanidae,6919,Tabanidae,FAMILY,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,,1,54,216,811,6919,
tadaridaaegyptiaca,Tadarida aegyptiaca,Tadarida aegyptiaca,2433016,"Tadarida aegyptiaca (E.Geoffroy, 1818)",SPECIES,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,1,44,359,734,5719,2433008
taeniasolium,Taenia solium,Taenia solium,6101576,"Taenia solium Linnaeus, 1758",SPECIES,Animalia,Platyhelminthes,Cestoda,Cyclophyllidea,Taeniidae,Taenia,1,108,144,780,5959,9721939
tagetesminuta,Tagetes minuta,Tagetes minuta,3088481,Tagetes minuta L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tagetes,6,7707728,220,414,3065,3088468
talinumarnotii,Talinum arnotii,Talinum arnotii,7831395,Talinum arnotii Hook.f.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Talinaceae,Talinum,6,7707728,220,422,4055896,3084663
talinumcrispatulum,Talinum crispatulum,Talinum crispatulum,4022503,Talinum crispatulum Dinter,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Talinaceae,Talinum,6,7707728,220,422,4055896,3084663
talinumtenuissimum,Talinum tenuissimum,Talinum tenuissimum,4021873,Talinum tenuissimum Dinter,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Talinaceae,Talinum,6,7707728,220,422,4055896,3084663
taphozousmauritianus,Taphozous mauritianus,Taphozous mauritianus,5218741,"Taphozous mauritianus E.Geoffroy, 1818",SPECIES,Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,Taphozous,1,44,359,734,9615,2433105
tapinanthusnatalitius,Tapinanthus natalitius,Agelanthus natalitius natalitius,7288098,Agelanthus natalitius subsp. natalitius,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Santalales,Loranthaceae,Agelanthus,6,7707728,220,934,6663,4000551
tapinanthusoleifolius,Tapinanthus oleifolius,Tapinanthus oleifolius,4002587,Tapinanthus oleifolius (Wendl.) Danser,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Santalales,Loranthaceae,Tapinanthus,6,7707728,220,934,6663,7287961
tarchonanthuscamphoratus,Tarchonanthus camphoratus,,,,,,,,,,,,,,,,
tateraleucogaster,Tatera leucogaster,Gerbilliscus leucogaster,4264948,"Gerbilliscus leucogaster (Peters, 1852)",SPECIES,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,1,44,359,1459,5510,4264939
taurotragusoryx,Taurotragus oryx,Taurotragus oryx,5220167,"Taurotragus oryx (Pallas, 1766)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Taurotragus,1,44,359,731,9614,2441129
tchagraaustralis,Tchagra australis,Tchagra australis,2484826,"Tchagra australis (A.Smith, 1836)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Malaconotidae,Tchagra,1,44,212,729,5250,2484820
tenarischlorantha,Tenaris chlorantha,,,,,,,,,,,,,,,,
tenebrionidae,Tenebrionidae,Tenebrionidae,7857,Tenebrionidae,FAMILY,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,,1,54,216,1470,7857,
terathopiusecaudatus,Terathopius ecaudatus,Terathopius ecaudatus,2480377,"Terathopius ecaudatus (Daudin, 1800)",SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Terathopius,1,44,212,7191147,2877,2480376
terfezia,Terfezia,Terfezia,2593142,Terfezia (Tul. & C.Tul.) Tul. & C.Tul.,GENUS,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Terfezia,5,95,316,1057,8399,2593142
terfeziapfeilii,Terfezia pfeilii,Kalaharituber pfeilii,2595072,Kalaharituber pfeilii (Henn.) Trappe & Kagan-Zur,SPECIES,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Kalaharituber,5,95,316,1057,8399,2595071
terminalia,Terminalia,Terminalia,3189387,Terminalia L.,GENUS,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,6,7707728,220,690,2431,3189387
terminaliasericea,Terminalia sericea,Terminalia sericea,3699769,Terminalia sericea Burch. ex DC.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,6,7707728,220,690,2431,3189387
termitidae,Termitidae,Termitidae,4355,Termitidae,FAMILY,Animalia,Arthropoda,Insecta,Blattodea,Termitidae,,1,54,216,800,4355,
testudines,Testudines,Testudines,793,Testudines,ORDER,Animalia,Chordata,Reptilia,Testudines,,,1,44,358,793,,
tetradeniariparia,Tetradenia riparia,Tetradenia riparia,5609418,Tetradenia riparia (Hochst.) Codd,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Tetradenia,6,7707728,220,408,2497,3233614
tettigoniidae,Tettigoniidae,Tettigoniidae,3991,Tettigoniidae,FAMILY,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,,1,54,216,1458,3991,
thallomyspaedulcus,Thallomys paedulcus,Thallomys paedulcus,2437942,"Thallomys paedulcus (Sundevall, 1846)",SPECIES,Animalia,Chordata,Mammalia,Rodentia,Muridae,Thallomys,1,44,359,1459,5510,2437939
themedatriandra,Themeda triandra,Themeda triandra,2703467,Themeda triandra Forssk.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Themeda,6,7707728,196,1369,3073,2703466
thryonomysswinderianus,Thryonomys swinderianus,Thryonomys swinderianus,2437636,"Thryonomys swinderianus (Temminck, 1827)",SPECIES,Animalia,Chordata,Mammalia,Rodentia,Thryonomyidae,Thryonomys,1,44,359,1459,9458,2437634
tockus,Tockus,Tockus,2475953,"Tockus Lesson, 1830",GENUS,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Tockus,1,44,212,716,9720,2475953
tockuserythrorhynchus,Tockus erythrorhynchus,Tockus erythrorhynchus,2475965,"Tockus erythrorhynchus (Temminck, 1823)",SPECIES,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Tockus,1,44,212,716,9720,2475953
tockusflavirostris,Tockus flavirostris,Tockus flavirostris,2475979,"Tockus flavirostris (Ruppell, 1835)",SPECIES,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Tockus,1,44,212,716,9720,2475953
tockusleucomelas,Tockus leucomelas,Tockus leucomelas,2475955,"Tockus leucomelas (Lichtenstein, 1842)",SPECIES,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Tockus,1,44,212,716,9720,2475953
tockusnasutus,Tockus nasutus,Tockus nasutus,2475959,"Tockus nasutus (Linnaeus, 1766)",SPECIES,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Tockus,1,44,212,716,9720,2475953
torgostracheliotus,Torgos tracheliotus,Torgos tracheliotus,2480362,"Torgos tracheliotus (J.R.Forster, 1796)",SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Torgos,1,44,212,7191147,2877,2480361
trachylepiscapensis,Trachylepis capensis,Trachylepis capensis,5225386,"Trachylepis capensis (Gray, 1831)",SPECIES,Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,1,44,358,715,9115,3240904
trachylepisspilogaster,Trachylepis spilogaster,Trachylepis spilogaster,5225400,"Trachylepis spilogaster (Peters, 1882)",SPECIES,Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,1,44,358,715,9115,3240904
trachylepisstriata,Trachylepis striata,Trachylepis striata,5225433,"Trachylepis striata (Peters, 1844)",SPECIES,Animalia,Chordata,Reptilia,Squamata,Scincidae,Trachylepis,1,44,358,715,9115,3240904
trachyphonusvaillantii,Trachyphonus vaillantii,Trachyphonus vaillantii,2478899,"Trachyphonus vaillantii Ranzani, 1821",SPECIES,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Trachyphonus,1,44,212,724,9343,2478889
tragelaphusangasii,Tragelaphus angasii,Tragelaphus angasii,5220181,"Tragelaphus angasii Angas, 1849",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,1,44,359,731,9614,7785686
tragelaphusscriptus,Tragelaphus scriptus,Tragelaphus scriptus,5220182,"Tragelaphus scriptus (Pallas, 1766)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,1,44,359,731,9614,7785686
tragelaphusspekeii,Tragelaphus spekeii,Tragelaphus spekii,5220179,"Tragelaphus spekii Speke, 1863",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,1,44,359,731,9614,7785686
tragelaphusstrepsiceros,Tragelaphus strepsiceros,Tragelaphus strepsiceros,5220183,"Tragelaphus strepsiceros (Pallas, 1766)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,1,44,359,731,9614,7785686
tragiarupestris,Tragia rupestris,Tragia rupestris,3061692,Tragia rupestris Sond.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Tragia,6,7707728,220,1414,4691,3061520
tribulusterrestris,Tribulus terrestris,Tribulus terrestris,5421116,Tribulus terrestris L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Tribulus,6,7707728,220,7219293,2394,3189918
tribuluszeyheri,Tribulus zeyheri,Tribulus zeyheri,7285865,Tribulus zeyheri Sond.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Tribulus,6,7707728,220,7219293,2394,3189918
tricholaemaleucomelas,Tricholaema leucomelas,Tricholaema leucomelas,2478874,"Tricholaema leucomelas (Boddaert, 1783)",SPECIES,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Tricholaema,1,44,212,724,9343,2478867
trichophytonschoenleinii,Trichophyton schoenleinii,Trichophyton schoenleinii,2596102,Trichophyton schoenleinii (Lebert) Langeron & Miloch. ex Nann.,SPECIES,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Trichophyton,5,95,178,1041,4831,2595868
trigonocepsoccipitalis,Trigonoceps occipitalis,Trigonoceps occipitalis,2480408,"Trigonoceps occipitalis (Burchell, 1824)",SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Trigonoceps,1,44,212,7191147,2877,2480407
triumfettarhomboidea,Triumfetta rhomboidea,Triumfetta rhomboidea,3152069,Triumfetta rhomboidea Jacq.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Triumfetta,6,7707728,220,941,6685,3152064
tulostomalacticeps,Tulostoma lacticeps,Tulostoma lacticeps,5453900,Tulostoma lacticeps Bres.,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,5,34,186,1499,4170,2536197
turbinaoblongata,Turbina oblongata,Turbina oblongata,5548802,Turbina oblongata (E.Mey. ex Choisy) A.Meeuse,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Turbina,6,7707728,220,1176,2389,2928474
turdoidesbicolor,Turdoides bicolor,Turdoides bicolor,2493297,"Turdoides bicolor (Jardine, 1831)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,1,44,212,729,6101112,2493296
turdoidesjardineii,Turdoides jardineii,Turdoides jardineii,2493313,"Turdoides jardineii (A.Smith, 1836)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,1,44,212,729,6101112,2493296
turduslitsitsirupa,Turdus litsitsirupa,,,,,,,,,,,,,,,,
turnixsylvaticus,Turnix sylvaticus,Turnix sylvaticus,2475001,"Turnix sylvaticus (Desfontaines, 1789)",SPECIES,Animalia,Chordata,Aves,Charadriiformes,Turnicidae,Turnix,1,44,212,7192402,9357,2474964
tylosemaesculentum,Tylosema esculentum,Tylosema esculentum,5353681,Tylosema esculentum (Burch.) A.Schreiber,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Tylosema,6,7707728,220,1370,5386,9010267
typhacapensis,Typha capensis,Typha capensis,5289571,Typha capensis (Rohrb.) N.E.Br.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,6,7707728,196,1369,4246,2702102
typhlops,Typhlops,Typhlops,2471880,"Typhlops Oppel, 1811",GENUS,Animalia,Chordata,Reptilia,Squamata,Typhlopidae,Typhlops,1,44,358,715,5021,2471880
tytoalba,Tyto alba,Tyto alba,2497921,"Tyto alba (Scopoli, 1769)",SPECIES,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,1,44,212,1450,5292,2497905
tytocapensis,Tyto capensis,Tyto capensis,5232363,"Tyto capensis (A.Smith, 1834)",SPECIES,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,1,44,212,1450,5292,2497905
upupaepops,Upupa epops,Upupa epops,2498415,"Upupa epops Linnaeus, 1758",SPECIES,Animalia,Chordata,Aves,Bucerotiformes,Upupidae,Upupa,1,44,212,716,5293,8349133
uraeginthusgranatinus,Uraeginthus granatinus,Uraeginthus granatinus,4845823,"Uraeginthus granatinus (Linnaeus, 1766)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Uraeginthus,1,44,212,729,5709,2493721
vanelluscoronatus,Vanellus coronatus,Vanellus coronatus,5229137,"Vanellus coronatus (Boddaert, 1783)",SPECIES,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,1,44,212,7192402,2480210,3242344
vangueriainfausta,Vangueria infausta,Vangueria infausta,2917876,Vangueria infausta Burch.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Vangueria,6,7707728,220,412,8798,2917735
varanidae,Varanidae,Varanidae,5023,Varanidae,FAMILY,Animalia,Chordata,Reptilia,Squamata,Varanidae,,1,44,358,715,5023,
varanusalbigularis,Varanus albigularis,Varanus albigularis,2470802,"Varanus albigularis Daudin, 1802",SPECIES,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,1,44,358,715,5023,2470872
varanusexanthematicus,Varanus exanthematicus,Varanus exanthematicus,2470729,"Varanus exanthematicus (Bosc, 1792)",SPECIES,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,1,44,358,715,5023,2470872
varanusniloticus,Varanus niloticus,Varanus niloticus,2470656,"Varanus niloticus (Linnaeus, 1766)",SPECIES,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,1,44,358,715,5023,2470872
vespidae,Vespidae,Vespidae,4490,Vespidae,FAMILY,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,,1,54,216,1457,4490,
viduamacroura,Vidua macroura,Vidua macroura,2484628,"Vidua macroura (Pallas, 1764)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Viduidae,Vidua,1,44,212,729,5295,2484612
viduaparadisaea,Vidua paradisaea,Vidua paradisaea,2484626,"Vidua paradisaea (Linnaeus, 1758)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Viduidae,Vidua,1,44,212,729,5295,2484612
viduaregia,Vidua regia,Vidua regia,2484627,"Vidua regia (Linnaeus, 1766)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Viduidae,Vidua,1,44,212,729,5295,2484612
vignatriloba,Vigna triloba,Vigna trilobata,2982455,Vigna trilobata (L.) Verdc.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vigna,6,7707728,220,1370,5386,2982372
vitexzeyheri,Vitex zeyheri,Vitex zeyheri,3901975,Vitex zeyheri Sond. ex Schauer,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Vitex,6,7707728,220,408,2497,2925556
vitis,Vitis,Vitis,7467468,Vitis L.,GENUS,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,6,7707728,220,7222050,6672,7467468
vulpeschama,Vulpes chama,Vulpes chama,5219236,"Vulpes chama (A.Smith, 1833)",SPECIES,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,1,44,359,732,9701,5219234
walleria,Walleria,Walleria,8602953,"Walleria Nel, Bechly, Delclòs & Huang, 2009",GENUS,Animalia,Arthropoda,Insecta,Odonata,Isophlebiidae,Walleria,1,54,216,789,4798079,8602953
wallerianutans,Walleria nutans,Walleria nutans,2860815,Walleria nutans J.Kirk,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Tecophilaeaceae,Walleria,6,7707728,196,1169,3728,2779164
xanthiumspinosum,Xanthium spinosum,Xanthium spinosum,3089150,Xanthium spinosum L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Xanthium,6,7707728,220,414,3065,3089139
xenostegiatridentata,Xenostegia tridentata,Xenostegia tridentata,2928381,Xenostegia tridentata (L.) D.F.Austin & Staples,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Xenostegia,6,7707728,220,1176,2389,2928380
xerusinauris,Xerus inauris,Xerus inauris,2437454,"Xerus inauris (Zimmermann, 1780)",SPECIES,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerus,1,44,359,1459,9456,2437453
ximeniaamericana,Ximenia americana,Ximenia americana,2889811,Ximenia americana L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Santalales,Ximeniaceae,Ximenia,6,7707728,220,934,4930777,2889810
